# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"cow","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"stand","1":"lying down","2":"foraging","3":"drinking water","4":"rumination"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"164_TE0ry7bU","[""313_00003.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"164_e8hOvll4","[""313_00003.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"164_SjnT94uW","[""313_00003.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"164_XaX2BINq","[""313_00003.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
"165_TE0ry7bU","[""313_00004.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"165_e8hOvll4","[""313_00004.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"165_SjnT94uW","[""313_00004.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"165_XaX2BINq","[""313_00004.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
"166_TE0ry7bU","[""313_00005.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"166_e8hOvll4","[""313_00005.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"166_SjnT94uW","[""313_00005.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"166_XaX2BINq","[""313_00005.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
"167_TE0ry7bU","[""313_00006.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"167_e8hOvll4","[""313_00006.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"167_SjnT94uW","[""313_00006.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"167_XaX2BINq","[""313_00006.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
"168_TE0ry7bU","[""313_00007.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"168_e8hOvll4","[""313_00007.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"168_SjnT94uW","[""313_00007.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"168_XaX2BINq","[""313_00007.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
"169_PmZ7iXXD","[""314_00002.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"169_XFKWDQud","[""314_00002.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"169_UNEXDnw3","[""314_00002.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"169_659gJJHs","[""314_00002.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"170_PmZ7iXXD","[""314_00003.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"170_XFKWDQud","[""314_00003.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"170_UNEXDnw3","[""314_00003.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"170_659gJJHs","[""314_00003.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"171_PmZ7iXXD","[""314_00004.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"171_XFKWDQud","[""314_00004.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"171_UNEXDnw3","[""314_00004.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"171_659gJJHs","[""314_00004.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"172_PmZ7iXXD","[""314_00005.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"172_XFKWDQud","[""314_00005.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"172_UNEXDnw3","[""314_00005.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"172_659gJJHs","[""314_00005.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"173_PmZ7iXXD","[""314_00006.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"173_XFKWDQud","[""314_00006.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"173_UNEXDnw3","[""314_00006.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"173_659gJJHs","[""314_00006.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"174_PmZ7iXXD","[""314_00007.jpg""]",0,"[]","[2,599.4,220.32,185.76,194.4]","{""1"":""0""}"
"174_XFKWDQud","[""314_00007.jpg""]",0,"[]","[2,254.88,305.64,117.72,112.32]","{""1"":""1""}"
"174_UNEXDnw3","[""314_00007.jpg""]",0,"[]","[2,68.04,334.8,130.68,113.4]","{""1"":""1""}"
"174_659gJJHs","[""314_00007.jpg""]",0,"[]","[2,284.04,211.68,150.12,103.68]","{""1"":""0""}"
"175_0byjOTvk","[""315_00002.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"175_BuPwVHen","[""315_00002.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"176_0byjOTvk","[""315_00003.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"176_BuPwVHen","[""315_00003.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"177_0byjOTvk","[""315_00004.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"177_BuPwVHen","[""315_00004.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"178_0byjOTvk","[""315_00005.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"178_BuPwVHen","[""315_00005.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"179_0byjOTvk","[""315_00006.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"179_BuPwVHen","[""315_00006.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"180_0byjOTvk","[""315_00007.jpg""]",0,"[]","[2,253.8,313.2,108,108]","{""1"":""1""}"
"180_BuPwVHen","[""315_00007.jpg""]",0,"[]","[2,60.48,345.6,143.64,102.6]","{""1"":""1""}"
"181_XRGNyArz","[""316_00002.jpg""]",0,"[]","[2,45.36,387.72,157.68,298.08]","{""1"":""0,4""}"
"181_tp6FdJfX","[""316_00002.jpg""]",0,"[]","[2,190.08,357.48,145.8,348.84]","{""1"":""0,4""}"
"181_9UQyJfBD","[""316_00002.jpg""]",0,"[]","[2,396.36,358.56,178.2,312.12]","{""1"":""0,4""}"
"181_zkYFvVYW","[""316_00002.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"181_IXdGhR2F","[""316_00002.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"181_194NDurx","[""316_00002.jpg""]",0,"[]","[2,1022.76,302.4,221.4,353.16]","{""1"":""0,4""}"
"181_XNX2SHrW","[""316_00002.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"181_HeE802uf","[""316_00002.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"181_9XY2Wqfb","[""316_00002.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"181_jEhd4zQP","[""316_00002.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"181_IlpFnLWT","[""316_00002.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"182_XRGNyArz","[""316_00003.jpg""]",0,"[]","[2,45.36,387.72,157.68,298.08]","{""1"":""0,4""}"
"182_tp6FdJfX","[""316_00003.jpg""]",0,"[]","[2,190.08,357.48,145.8,348.84]","{""1"":""0,4""}"
"182_9UQyJfBD","[""316_00003.jpg""]",0,"[]","[2,354.24,358.56,220.32,274.32]","{""1"":""0,4""}"
"182_zkYFvVYW","[""316_00003.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"182_IXdGhR2F","[""316_00003.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"182_194NDurx","[""316_00003.jpg""]",0,"[]","[2,1022.76,302.4,221.4,353.16]","{""1"":""0,4""}"
"182_XNX2SHrW","[""316_00003.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"182_HeE802uf","[""316_00003.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"182_9XY2Wqfb","[""316_00003.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"182_jEhd4zQP","[""316_00003.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"182_IlpFnLWT","[""316_00003.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"183_XRGNyArz","[""316_00004.jpg""]",0,"[]","[2,45.36,387.72,145.8,298.08]","{""1"":""0,4""}"
"183_tp6FdJfX","[""316_00004.jpg""]",0,"[]","[2,170.64,357.48,165.24,336.96]","{""1"":""0,4""}"
"183_9UQyJfBD","[""316_00004.jpg""]",0,"[]","[2,367.2,358.56,207.36,278.64]","{""1"":""0,4""}"
"183_zkYFvVYW","[""316_00004.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"183_IXdGhR2F","[""316_00004.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"183_194NDurx","[""316_00004.jpg""]",0,"[]","[2,1022.76,302.4,221.4,353.16]","{""1"":""0,4""}"
"183_XNX2SHrW","[""316_00004.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"183_HeE802uf","[""316_00004.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"183_9XY2Wqfb","[""316_00004.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"183_jEhd4zQP","[""316_00004.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"183_IlpFnLWT","[""316_00004.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"184_XRGNyArz","[""316_00005.jpg""]",0,"[]","[2,45.36,387.72,142.56,297]","{""1"":""0,4""}"
"184_tp6FdJfX","[""316_00005.jpg""]",0,"[]","[2,174.96,357.48,160.92,333.72]","{""1"":""0,4""}"
"184_9UQyJfBD","[""316_00005.jpg""]",0,"[]","[2,380.16,358.56,194.4,266.76]","{""1"":""0,4""}"
"184_zkYFvVYW","[""316_00005.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"184_IXdGhR2F","[""316_00005.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"184_194NDurx","[""316_00005.jpg""]",0,"[]","[2,1019.52,295.92,164.16,420.12]","{""1"":""0,4""}"
"184_XNX2SHrW","[""316_00005.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"184_HeE802uf","[""316_00005.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"184_9XY2Wqfb","[""316_00005.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"184_jEhd4zQP","[""316_00005.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"184_IlpFnLWT","[""316_00005.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"185_XRGNyArz","[""316_00006.jpg""]",0,"[]","[2,45.36,387.72,140.4,298.08]","{""1"":""0,4""}"
"185_tp6FdJfX","[""316_00006.jpg""]",0,"[]","[2,190.08,357.48,145.8,348.84]","{""1"":""0,4""}"
"185_9UQyJfBD","[""316_00006.jpg""]",0,"[]","[2,371.52,358.56,203.04,281.88]","{""1"":""0,4""}"
"185_zkYFvVYW","[""316_00006.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"185_IXdGhR2F","[""316_00006.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"185_194NDurx","[""316_00006.jpg""]",0,"[]","[2,979.56,302.4,208.44,410.4]","{""1"":""0,4""}"
"185_XNX2SHrW","[""316_00006.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"185_HeE802uf","[""316_00006.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"185_9XY2Wqfb","[""316_00006.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"185_jEhd4zQP","[""316_00006.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"185_IlpFnLWT","[""316_00006.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"186_XRGNyArz","[""316_00007.jpg""]",0,"[]","[2,45.36,387.72,157.68,298.08]","{""1"":""0,4""}"
"186_tp6FdJfX","[""316_00007.jpg""]",0,"[]","[2,190.08,357.48,145.8,348.84]","{""1"":""0,4""}"
"186_9UQyJfBD","[""316_00007.jpg""]",0,"[]","[2,378,358.56,196.56,281.88]","{""1"":""0,4""}"
"186_zkYFvVYW","[""316_00007.jpg""]",0,"[]","[2,596.16,339.12,174.96,401.76]","{""1"":""0,4""}"
"186_IXdGhR2F","[""316_00007.jpg""]",0,"[]","[2,811.08,301.32,187.92,422.28]","{""1"":""0,4""}"
"186_194NDurx","[""316_00007.jpg""]",0,"[]","[2,972,302.4,272.16,402.84]","{""1"":""0,4""}"
"186_XNX2SHrW","[""316_00007.jpg""]",0,"[]","[2,1220.4,316.44,137.16,312.12]","{""1"":""0,4""}"
"186_HeE802uf","[""316_00007.jpg""]",0,"[]","[2,1526.04,312.12,228.96,368.28]","{""1"":""0,4""}"
"186_9XY2Wqfb","[""316_00007.jpg""]",0,"[]","[2,1209.6,144.72,222.48,149.04]","{""1"":""0,3""}"
"186_jEhd4zQP","[""316_00007.jpg""]",0,"[]","[2,443.88,261.36,130.68,110.16]","{""1"":""1""}"
"186_IlpFnLWT","[""316_00007.jpg""]",0,"[]","[2,219.24,277.56,140.4,75.6]","{""1"":""1""}"
"187_G1TXR9IC","[""317_00002.jpg""]",0,"[]","[2,1320.84,302.4,165.24,449.28]","{""1"":""0,4""}"
"187_kfOoaRry","[""317_00002.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"187_iDa2mvPQ","[""317_00002.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"187_tcrzGvh6","[""317_00002.jpg""]",0,"[]","[2,557.28,332.64,250.56,384.48]","{""1"":""0,4""}"
"187_wfV1ug3T","[""317_00002.jpg""]",0,"[]","[2,426.6,341.28,159.84,379.08]","{""1"":""0,4""}"
"187_KBpFHlE3","[""317_00002.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"187_H8EIx8RX","[""317_00002.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"187_AhlaSKey","[""317_00002.jpg""]",0,"[]","[2,474.12,261.36,298.08,132.84]","{""1"":""0""}"
"188_G1TXR9IC","[""317_00003.jpg""]",0,"[]","[2,1320.84,302.4,165.24,449.28]","{""1"":""0,4""}"
"188_kfOoaRry","[""317_00003.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"188_iDa2mvPQ","[""317_00003.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"188_tcrzGvh6","[""317_00003.jpg""]",0,"[]","[2,557.28,332.64,250.56,384.48]","{""1"":""0,4""}"
"188_wfV1ug3T","[""317_00003.jpg""]",0,"[]","[2,426.6,341.28,159.84,379.08]","{""1"":""0,4""}"
"188_KBpFHlE3","[""317_00003.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"188_H8EIx8RX","[""317_00003.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"188_AhlaSKey","[""317_00003.jpg""]",0,"[]","[2,528.12,262.44,298.08,132.84]","{""1"":""0""}"
"189_G1TXR9IC","[""317_00004.jpg""]",0,"[]","[2,1320.84,302.4,165.24,449.28]","{""1"":""0,4""}"
"189_kfOoaRry","[""317_00004.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"189_iDa2mvPQ","[""317_00004.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"189_tcrzGvh6","[""317_00004.jpg""]",0,"[]","[2,557.28,332.64,250.56,384.48]","{""1"":""0,4""}"
"189_wfV1ug3T","[""317_00004.jpg""]",0,"[]","[2,426.6,341.28,159.84,379.08]","{""1"":""0,4""}"
"189_KBpFHlE3","[""317_00004.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"189_H8EIx8RX","[""317_00004.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"189_AhlaSKey","[""317_00004.jpg""]",0,"[]","[2,581.04,277.56,298.08,132.84]","{""1"":""0""}"
"190_G1TXR9IC","[""317_00005.jpg""]",0,"[]","[2,1320.84,302.4,165.24,449.28]","{""1"":""0,4""}"
"190_kfOoaRry","[""317_00005.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"190_iDa2mvPQ","[""317_00005.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"190_tcrzGvh6","[""317_00005.jpg""]",0,"[]","[2,557.28,332.64,250.56,384.48]","{""1"":""0,4""}"
"190_wfV1ug3T","[""317_00005.jpg""]",0,"[]","[2,426.6,341.28,159.84,379.08]","{""1"":""0,4""}"
"190_KBpFHlE3","[""317_00005.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"190_H8EIx8RX","[""317_00005.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"190_AhlaSKey","[""317_00005.jpg""]",0,"[]","[2,642.6,278.64,295.92,177.12]","{""1"":""0""}"
"191_G1TXR9IC","[""317_00006.jpg""]",0,"[]","[2,1320.84,302.4,165.24,449.28]","{""1"":""0,4""}"
"191_kfOoaRry","[""317_00006.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"191_iDa2mvPQ","[""317_00006.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"191_tcrzGvh6","[""317_00006.jpg""]",0,"[]","[2,557.28,332.64,250.56,384.48]","{""1"":""0,4""}"
"191_wfV1ug3T","[""317_00006.jpg""]",0,"[]","[2,426.6,341.28,159.84,379.08]","{""1"":""0,4""}"
"191_KBpFHlE3","[""317_00006.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"191_H8EIx8RX","[""317_00006.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"191_AhlaSKey","[""317_00006.jpg""]",0,"[]","[2,663.12,267.84,282.96,279.72]","{""1"":""0""}"
"192_G1TXR9IC","[""317_00007.jpg""]",0,"[]","[2,1320.84,302.4,165.24,413.64]","{""1"":""0,4""}"
"192_kfOoaRry","[""317_00007.jpg""]",0,"[]","[2,1658.88,336.96,204.12,356.4]","{""1"":""0,4""}"
"192_iDa2mvPQ","[""317_00007.jpg""]",0,"[]","[2,1479.6,213.84,166.32,214.92]","{""1"":""0,3""}"
"192_tcrzGvh6","[""317_00007.jpg""]",0,"[]","[2,546.48,332.64,261.36,386.64]","{""1"":""0,4""}"
"192_wfV1ug3T","[""317_00007.jpg""]",0,"[]","[2,417.96,341.28,168.48,381.24]","{""1"":""0,4""}"
"192_KBpFHlE3","[""317_00007.jpg""]",0,"[]","[2,280.8,319.68,206.28,290.52]","{""1"":""0,4""}"
"192_H8EIx8RX","[""317_00007.jpg""]",0,"[]","[2,77.76,379.08,224.64,319.68]","{""1"":""0,4""}"
"192_AhlaSKey","[""317_00007.jpg""]",0,"[]","[2,735.48,261.36,198.72,318.6]","{""1"":""0""}"
"193_26prVdqN","[""318_00002.jpg""]",0,"[]","[2,709.56,321.84,198.72,434.16]","{""1"":""0,4""}"
"193_Xll2NSNx","[""318_00002.jpg""]",0,"[]","[2,433.08,328.32,158.76,311.04]","{""1"":""0,4""}"
"193_c3t7AHeR","[""318_00002.jpg""]",0,"[]","[2,335.88,358.56,127.44,368.28]","{""1"":""0,4""}"
"193_aEJXPKhM","[""318_00002.jpg""]",0,"[]","[2,194.4,352.08,159.84,280.8]","{""1"":""0,4""}"
"193_WWziXtjy","[""318_00002.jpg""]",0,"[]","[2,90.72,349.92,163.08,347.76]","{""1"":""0,4""}"
"193_KcIXLKw2","[""318_00002.jpg""]",0,"[]","[2,1188,166.32,122.04,172.8]","{""1"":""0""}"
"193_vz3BIclk","[""318_00002.jpg""]",0,"[]","[2,1487.16,219.24,223.56,219.24]","{""1"":""0,3""}"
"193_Fggobf0n","[""318_00002.jpg""]",0,"[]","[2,1112.4,129.6,106.92,113.4]","{""1"":""0""}"
"193_3cs5VWbv","[""318_00002.jpg""]",0,"[]","[2,840.24,264.6,265.68,292.68]","{""1"":""0""}"
"193_r5d40GgP","[""318_00002.jpg""]",0,"[]","[2,1718.28,304.56,194.4,169.56]","{""1"":""0""}"
"194_26prVdqN","[""318_00003.jpg""]",0,"[]","[2,709.56,321.84,198.72,434.16]","{""1"":""0,4""}"
"194_Xll2NSNx","[""318_00003.jpg""]",0,"[]","[2,433.08,328.32,158.76,311.04]","{""1"":""0,4""}"
"194_c3t7AHeR","[""318_00003.jpg""]",0,"[]","[2,335.88,358.56,127.44,368.28]","{""1"":""0,4""}"
"194_aEJXPKhM","[""318_00003.jpg""]",0,"[]","[2,194.4,352.08,159.84,280.8]","{""1"":""0,4""}"
"194_WWziXtjy","[""318_00003.jpg""]",0,"[]","[2,90.72,349.92,163.08,347.76]","{""1"":""0,4""}"
"194_KcIXLKw2","[""318_00003.jpg""]",0,"[]","[2,1188,166.32,122.04,172.8]","{""1"":""0""}"
"194_vz3BIclk","[""318_00003.jpg""]",0,"[]","[2,1487.16,219.24,223.56,219.24]","{""1"":""0,3""}"
"194_Fggobf0n","[""318_00003.jpg""]",0,"[]","[2,1112.4,129.6,106.92,113.4]","{""1"":""0""}"
"194_3cs5VWbv","[""318_00003.jpg""]",0,"[]","[2,840.24,264.6,265.68,292.68]","{""1"":""0""}"
"194_r5d40GgP","[""318_00003.jpg""]",0,"[]","[2,1718.28,304.56,194.4,169.56]","{""1"":""0""}"
"195_26prVdqN","[""318_00004.jpg""]",0,"[]","[2,709.56,321.84,198.72,434.16]","{""1"":""0,4""}"
"195_Xll2NSNx","[""318_00004.jpg""]",0,"[]","[2,433.08,328.32,158.76,311.04]","{""1"":""0,4""}"
"195_c3t7AHeR","[""318_00004.jpg""]",0,"[]","[2,335.88,358.56,127.44,368.28]","{""1"":""0,4""}"
"195_aEJXPKhM","[""318_00004.jpg""]",0,"[]","[2,194.4,352.08,159.84,280.8]","{""1"":""0,4""}"
"195_WWziXtjy","[""318_00004.jpg""]",0,"[]","[2,90.72,349.92,163.08,347.76]","{""1"":""0,4""}"
"195_KcIXLKw2","[""318_00004.jpg""]",0,"[]","[2,1188,166.32,122.04,172.8]","{""1"":""0""}"
"195_vz3BIclk","[""318_00004.jpg""]",0,"[]","[2,1480.68,219.24,230.04,219.24]","{""1"":""0,3""}"
"195_Fggobf0n","[""318_00004.jpg""]",0,"[]","[2,1112.4,129.6,106.92,113.4]","{""1"":""0""}"
"195_3cs5VWbv","[""318_00004.jpg""]",0,"[]","[2,840.24,264.6,265.68,292.68]","{""1"":""0""}"
"195_r5d40GgP","[""318_00004.jpg""]",0,"[]","[2,1718.28,304.56,194.4,169.56]","{""1"":""0""}"
"196_26prVdqN","[""318_00005.jpg""]",0,"[]","[2,709.56,321.84,198.72,434.16]","{""1"":""0,4""}"
"196_Xll2NSNx","[""318_00005.jpg""]",0,"[]","[2,433.08,328.32,158.76,311.04]","{""1"":""0,4""}"
"196_c3t7AHeR","[""318_00005.jpg""]",0,"[]","[2,335.88,358.56,127.44,368.28]","{""1"":""0,4""}"
"196_aEJXPKhM","[""318_00005.jpg""]",0,"[]","[2,194.4,352.08,159.84,280.8]","{""1"":""0,4""}"
"196_WWziXtjy","[""318_00005.jpg""]",0,"[]","[2,90.72,349.92,163.08,347.76]","{""1"":""0,4""}"
"196_KcIXLKw2","[""318_00005.jpg""]",0,"[]","[2,1188,166.32,122.04,172.8]","{""1"":""0""}"
"196_vz3BIclk","[""318_00005.jpg""]",0,"[]","[2,1487.16,219.24,223.56,219.24]","{""1"":""0,3""}"
"196_Fggobf0n","[""318_00005.jpg""]",0,"[]","[2,1112.4,129.6,106.92,113.4]","{""1"":""0""}"
"196_3cs5VWbv","[""318_00005.jpg""]",0,"[]","[2,840.24,264.6,265.68,292.68]","{""1"":""0""}"
"196_r5d40GgP","[""318_00005.jpg""]",0,"[]","[2,1718.28,304.56,194.4,169.56]","{""1"":""0""}"
"197_26prVdqN","[""318_00006.jpg""]",0,"[]","[2,709.56,321.84,198.72,434.16]","{""1"":""0,4""}"
"197_Xll2NSNx","[""318_00006.jpg""]",0,"[]","[2,433.08,328.32,158.76,311.04]","{""1"":""0,4""}"
"197_c3t7AHeR","[""318_00006.jpg""]",0,"[]","[2,335.88,358.56,127.44,368.28]","{""1"":""0,4""}"
"197_aEJXPKhM","[""318_00006.jpg""]",0,"[]","[2,194.4,352.08,159.84,280.8]","{""1"":""0,4""}"
